sample_id,strategy,min_parameter,confidence_before,confidence_after,confidence_drop,flipped
106 (7).jpg,A_blur,,0.840194046497345,,,False
106 (7).jpg,A_blur_freq,,0.829609751701355,,,False
106 (7).jpg,B_noise,,0.8363519310951233,,,False
106 (7).jpg,B_noise_bright,,0.8376166820526123,,,False
106 (7).jpg,original,,0.840194046497345,,,False
106 (8).jpg,A_blur,,0.8367961049079895,,,False
106 (8).jpg,A_blur_freq,,0.8359610438346863,,,False
106 (8).jpg,B_noise,,0.8356240391731262,,,False
106 (8).jpg,B_noise_bright,,0.8430845141410828,,,False
106 (8).jpg,original,,0.8367961049079895,,,False
106 (9).jpg,A_blur,,0.8084056377410889,,,False
106 (9).jpg,A_blur_freq,,0.8071752190589905,,,False
106 (9).jpg,B_noise,,0.8098561763763428,,,False
106 (9).jpg,B_noise_bright,,0.8091257810592651,,,False
106 (9).jpg,original,,0.8084056377410889,,,False
106.jpg,A_blur,,0.7965291738510132,,,False
106.jpg,A_blur_freq,,0.8068462610244751,,,False
106.jpg,B_noise,,0.7969822287559509,,,False
106.jpg,B_noise_bright,,0.8054495453834534,,,False
106.jpg,original,,0.7965291738510132,,,False
